year,month,date,hour,tweet,pos or neg,logistic regression
2019,01,09,14,Our Country is doing so well in so many ways. Great jobs numbers with a record setting December. We are rebuilding our military. Vets finally have Choice &amp; Accountability. Economy &amp; GDP are strong. Tax &amp; Reg cuts historic. Trade deals great. But we MUST fix our Southern Border!,1.0,[[0.59411615]]
2019,01,08,13,“The President is the biggest and best supporter of the Steel Industry in many years. We are now doing really well. The Tariffs let us compete. Was unfair that the Steel Industry lost its jobs to unfair trade laws. Very positive outcome.” Mark Glyptis United Steelworkers,1.0,[[0.53752014]]
2019,01,08,13,Economic numbers looking REALLY good. Can you imagine if I had long term ZERO interest rates to play with like the past administration rather than the rapidly raised normalized rates we have today. That would have been SO EASY! Still markets up BIG since 2016 Election!,1.0,[[0.54693916]]
2019,01,07,12,With all of the success that our Country is having including the just released jobs numbers which are off the charts the Fake News &amp; totally dishonest Media concerning me and my presidency has never been worse. Many have become crazed lunatics who have given up on the TRUTH!...,1.0,[[0.51171646]]
2019,01,06,1,“The number of employed Americans has now set a 14th record under President Trump. Over the year average hourly earnings have increased by 84 cents or 3.2%. Participation Rate hits Trump-Era High.” CNS NEWS.  And we will do even better with new trade deals and all else!,1.0,[[0.52417316]]
2019,01,06,1,“Jobs up big plus 312000. Record number working. Manufacturing best in 20 years (Previous administration said this could not happen). Hispanic unemployment lowest ever. Dow plus 747 (for day).” @DRUDGE_REPORT,1.0,[[0.52725685]]
2019,01,04,14,GREAT JOBS NUMBERS JUST ANNOUNCED!,1.0,[[0.5447231]]
2019,01,04,13,As I have stated many times if the Democrats take over the House or Senate there will be disruption to the Financial Markets. We won the Senate they won the House. Things will settle down. They only want to impeach me because they know they can’t win in 2020 too much success!,0.0,[[0.46689926]]
2019,01,03,14,The United States Treasury has taken in MANY billions of dollars from the Tariffs we are charging China and other countries that have not treated us fairly. In the meantime we are doing well in various Trade Negotiations currently going on. At some point this had to be done!,1.0,[[0.52625095]]
2019,01,02,13,Mexico is paying for the Wall through the new USMCA Trade Deal. Much of the Wall has already been fully renovated or built. We have done a lot of work. $5.6 Billion Dollars that House has approved is very little in comparison to the benefits of National Security. Quick payback!,1.0,[[0.54016472]]
2019,01,02,0,For FAR TOO LONG Senate Democrats have been Obstructing more than 350 Nominations. These great Americans left their jobs to serve our Country but can’t because Dems are blocking them some for two years-historic record. Passed committees but Schumer putting them on hold. Bad!,1.0,[[0.5343526]]
2019,01,01,23,Do you think it’s just luck that gas prices are so low and falling? Low gas prices are like another Tax Cut!,1.0,[[0.50735236]]
2019,01,01,23,“Kim Jong Un says North Korea will not make or test nuclear weapons or give them to others - &amp; he is ready to meet President Trump anytime.” PBS News Hour. I also look forward to meeting with Chairman Kim who realizes so well that North Korea possesses great economic potential!,1.0,[[0.5755396]]
2019,01,01,14,RT @GOPChairwoman: Jobless claims fell last week to a 49-year low. Yet another sign that @realDonaldTrump’s economic policies are working a…,1.0,[[0.50657462]]
2019,01,01,0,MEXICO IS PAYING FOR THE WALL through the many billions of dollars a year that the U.S.A. is saving through the new Trade Deal the USMCA that will replace the horrendous NAFTA Trade Deal which has so badly hurt our Country. Mexico &amp; Canada will also thrive - good for all!,1.0,[[0.55661277]]
2018,12,29,21,2018 is being called “THE YEAR OF THE WORKER” by Steve Moore co-author of “Trumponomics.” It was indeed a great year for the American Worker with the “best job market in 50 years and the lowest unemployment rate ever for blacks and Hispanics and all workers. Big wage gains.”,1.0,[[0.54965078]]
2018,12,28,12,.....close the Southern Border. Bring our car industry back into the United States where it belongs. Go back to pre-NAFTA before so many of our companies and jobs were so foolishly sent to Mexico. Either we build (finish) the Wall or we close the Border......,0.0,[[0.4806586]]
2018,12,28,12,....The United States looses soooo much money on Trade with Mexico under NAFTA over 75 Billion Dollars a year (not including Drug Money which would be many times that amount) that I would consider closing the Southern Border a “profit making operation.” We build a Wall or.....,0.0,[[0.47802776]]
2018,12,25,23,I hope everyone even the Fake News Media is having a great Christmas! Our Country is doing very well. We are securing our Borders making great new Trade Deals and bringing our Troops Back Home. We are finally putting America First. MERRY CHRISTMAS!  #MAGA,1.0,[[0.60723629]]
2018,12,24,15,The only problem our economy has is the Fed. They don’t have a feel for the Market they don’t understand necessary Trade Wars or Strong Dollars or even Democrat Shutdowns over Borders. The Fed is like a powerful golfer who can’t score because he has no touch - he can’t putt!,0.0,[[0.4818078]]
2018,12,24,14,....We are substantially subsidizing the Militaries of many VERY rich countries all over the world while at the same time these countries take total advantage of the U.S. and our TAXPAYERS on Trade. General Mattis did not see this as a problem. I DO and it is being fixed!,1.0,[[0.5273212]]
2018,12,24,14,To those few Senators who think I don’t like or appreciate being allied with other countries they are wrong I DO. What I don’t like however is when many of these same countries take advantage of their friendship with the United States both in Military Protection and Trade...,1.0,[[0.52200506]]
2018,12,24,03,Mitch McConnell just told a group of people and me that he has been in the U.S. Senate for 32 years and the last two have been by far the best &amp; most productive of his career. Tax &amp; Regulation Cuts VA Choice Farm Bill Criminal Justice Reform Judgeships &amp; much more. Great!,1.0,[[0.53539684]]
2018,12,23,16,I just had a long and productive call with President @RT_Erdogan of Turkey. We discussed ISIS our mutual involvement in Syria &amp; the slow &amp; highly coordinated pullout of U.S. troops from the area. After many years they are coming home. We also discussed heavily expanded Trade.,1.0,[[0.5036995]]
2018,12,18,12,I hope the people over at the Fed will read today’s Wall Street Journal Editorial before they make yet another mistake. Also don’t let the market become any more illiquid than it already is. Stop with the 50 B’s. Feel the market don’t just go by meaningless numbers. Good luck!,1.0,[[0.51705758]]
2018,12,17,21,Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than ever–we stand with our Farmers!,1.0,[[0.54037812]]
2018,12,14,22,I am pleased to announce that Mick Mulvaney Director of the Office of Management &amp; Budget will be named Acting White House Chief of Staff replacing General John Kelly who has served our Country with distinction. Mick has done an outstanding job while in the Administration....,0.0,[[0.47312303]]
2018,12,14,18,Thank you to @tim_cook for agreeing to expand operations in the U.S. and thereby creating thousands of jobs! https://t.co/2zOVxp9nTF,1.0,[[0.63396431]]
2018,12,14,18,Many people have asked how we are doing in our negotiations with North Korea - I always reply by saying we are in no hurry there is wonderful potential for great economic success for that country....,1.0,[[0.54207763]]
2018,12,14,16,China just announced that their economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen and rather soon!,0.0,[[0.46131401]]
2018,12,14,16,China just announce the there economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen and rather soon!,0.0,[[0.46131401]]
2018,12,13,13,....stated that I did nothing wrong with respect to campaign finance laws if they even apply because this was not campaign finance. Cohen was guilty on many charges unrelated to me but he plead to two campaign charges which were not criminal and of which he probably was not...,0.0,[[0.47902828]]
2018,12,13,13,I never directed Michael Cohen to break the law. He was a lawyer and he is supposed to know the law. It is called “advice of counsel” and a lawyer has great liability if a mistake is made. That is why they get paid. Despite that many campaign finance lawyers have strongly......,1.0,[[0.54219764]]
2018,12,11,22,Thanks to Leader McConnell for agreeing to bring a Senate vote on Criminal Justice this week! These historic changes will make communities SAFER and SAVE tremendous taxpayers dollars. It brings much needed hope to many families during the Holiday Season.,1.0,[[0.63926225]]
2018,12,11,13,Fake News has it purposely wrong. Many over ten are vying for and wanting the White House Chief of Staff position. Why wouldn’t someone want one of the truly great and meaningful jobs in Washington. Please report news correctly. Thank you!,1.0,[[0.56025005]]
2018,12,08,17,Very sad day &amp; night in Paris. Maybe it’s time to end the ridiculous and extremely expensive Paris Agreement and return money back to the people in the form of lower taxes? The U.S. was way ahead of the curve on that and the only major country where emissions went down last year!,0.0,[[0.4885744]]
2018,12,08,12,The idea of a European Military didn’t work out too well in W.W. I or 2. But the U.S. was there for you and always will be. All we ask is that you pay your fair share of NATO. Germany is paying 1% while the U.S. pays 4.3% of a much larger GDP - to protect Europe. Fairness!,1.0,[[0.53164127]]
